google_index,domain_registration_length,page_rank,safe_anchor,nb_www,ratio_extRedirection,avg_words_raw,ratio_digits_url,nb_dots,ratio_digits_host,domain_age,domain_in_title,ratio_extHyperlinks,longest_words_raw,shortest_word_host,nb_hyperlinks,ratio_intHyperlinks,longest_word_path,length_hostname,avg_word_path,length_words_raw,phish_hints,shortest_word_path,nb_hyphens,web_traffic,char_repeat,links_in_tags,nb_slash,status
0,1409,2,16.66666667,1,0.030927835,10.0,0.0,2,0.0,3704,1,0.683098592,17,3,142,0.316901408,0,25,0.0,2,0,0,0,0,3,8.695652174,3,0
0,546,3,62.5,1,0.0,8.0,0.0,3,0.0,8220,1,0.363636364,13,3,22,0.636363636,0,23,0.0,2,0,0,0,970759,3,50.0,3,0
0,1934,5,100.0,1,0.0,5.2,0.0,3,0.0,7196,1,0.019083969,10,3,262,0.980916031,10,16,5.0,5,0,1,0,2202,3,57.14285714,4,0
0,121,0,0.0,1,0.0,4.333333333,0.0,2,0.0,975,1,1.0,9,1,32,0.0,0,19,0.0,3,0,0,1,0,3,0.0,3,0
1,351,1,100.0,0,0.0,7.571428571,0.0,3,0.0,1841,1,0.0,11,9,4,1.0,8,37,5.5,7,2,3,1,399894,1,100.0,5,1
0,905,7,73.68421053,0,0.5,6.666666667,0.0,2,0.0,7130,0,0.02688172,13,2,372,0.97311828,13,16,7.25,6,0,4,0,12,0,100.0,4,0
1,334,4,66.66666667,0,0.0,2.50877193,0.325471698,2,0.0,2587,1,0.380952381,11,9,63,0.6190476189999999,9,25,2.236363636,57,0,2,0,23325,3,0.0,4,1
1,217,5,25.0,1,0.277777778,5.0,0.094339623,5,0.111111111,5627,1,0.818181818,9,1,22,0.181818182,0,45,0.0,7,0,0,2,0,6,0.0,3,1
0,0,4,0.0,1,0.0,4.666666667,0.0,2,0.0,-1,0,0.7307692309999999,8,3,26,0.269230769,3,15,3.0,3,0,3,0,4090060,4,11.11111111,4,0
0,373,5,10.29411765,0,0.549450549,14.0,0.0,2,0.0,7296,1,0.91,20,8,100,0.09,0,33,0.0,2,0,0,0,0,1,0.0,3,0
1,353,0,0.0,1,0.0,7.0,0.08,3,0.0,11,1,0.0,12,3,3,1.0,8,39,6.0,8,0,4,2,0,4,100.0,5,1
1,770,3,100.0,0,0.0,8.0,0.206896552,2,0.285714286,6170,0,1.0,8,8,13,0.0,0,21,0.0,2,1,0,0,567796,0,0.0,3,1
1,101,0,50.0,0,0.0,8.833333332999999,0.0,1,0.0,265,0,0.357142857,25,25,14,0.642857143,10,29,5.6,6,0,2,0,0,1,66.66666667,8,1
1,374,5,14.28571429,0,0.846153846,13.0,0.0,2,0.0,7295,1,0.928571429,18,8,14,0.071428571,0,31,0.0,2,1,0,0,0,1,0.0,2,1
0,615,3,16.66666667,0,0.0,4.0,0.0,2,0.0,3036,1,0.12195122,4,4,82,0.87804878,0,13,0.0,2,0,0,0,525784,0,100.0,3,0
0,324,3,100.0,1,0.0,5.0,0.0,2,0.0,4789,1,0.011086475,7,3,451,0.988913525,0,14,0.0,2,0,0,0,596396,3,97.05882353,3,0
1,330,5,9.722222222,1,0.591836735,6.571428571,0.0,2,0.0,6245,1,0.7,13,3,140,0.3,11,21,6.0,7,1,2,2,25149,3,65.38461538,6,0
0,173,0,0.0,0,0.5,9.625,0.104166667,3,0.0,193,1,0.210526316,40,4,38,0.7894736840000001,40,18,10.66666667,8,0,2,0,0,2,66.66666667,4,1
0,15,2,11.11111111,1,0.375,5.25,0.0,3,0.0,-1,1,0.558139535,8,3,43,0.441860465,7,15,5.0,4,0,3,0,0,3,100.0,3,0
1,261,1,0.0,0,0.0,8.166666667000001,0.0,5,0.0,834,1,0.0,18,2,0,0.0,5,47,4.5,6,0,4,0,2151511,0,0.0,4,1
0,0,4,47.22222222,1,0.205882353,4.333333333,0.0,2,0.0,-1,0,0.211180124,8,3,161,0.7888198759999999,2,15,2.0,3,0,2,0,494382,4,44.44444444,4,0
0,59,5,0.0,1,0.0,6.0,0.0,2,0.0,6150,1,0.75,9,3,8,0.25,0,17,0.0,2,0,0,0,22700,3,25.0,3,0
1,374,5,14.28571429,0,0.846153846,10.5,0.03030303,2,0.038461538,7295,1,0.928571429,13,8,14,0.071428571,0,26,0.0,2,0,0,0,0,0,0.0,2,1
1,148,2,0.0,1,0.0,4.333333333,0.074074074,2,0.133333333,6061,1,0.0,7,3,0,0.0,3,15,3.0,3,0,3,0,0,3,0.0,4,1
0,381,4,35.13513514,0,0.818181818,5.666666667,0.0,3,0.0,6558,1,0.402439024,11,6,82,0.597560976,7,22,4.25,6,0,3,0,0,1,88.88888889,5,1
1,205,4,6.024096386,0,0.133333333,4.5,0.047619048,1,0.0,2352,1,0.931034483,6,3,145,0.068965517,6,6,6.0,2,0,6,0,2353032,1,10.0,3,1
0,253,0,0.0,1,0.0,5.1428571430000005,0.055555556,2,0.0,477,1,0.034482759,9,3,29,0.965517241,8,17,4.8,7,0,2,0,0,3,83.33333333,5,1
1,0,0,0.0,0,0.0,7.666666667,0.138888889,1,0.0,774,1,0.0,10,10,0,0.0,10,13,6.5,3,1,3,0,0,1,0.0,5,1
0,0,2,62.5,0,0.016666667,4.0,0.0,1,0.0,44,0,0.576923077,5,3,104,0.423076923,0,12,0.0,2,0,0,1,3169370,0,13.63636364,3,0
1,25,0,100.0,0,0.0,7.769230769,0.140625,4,0.0,3993,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5707171,3,100.0,5,1
0,1080,2,57.14285714,0,0.0,4.5,0.238095238,2,0.357142857,5859,0,0.5,5,4,8,0.5,0,14,0.0,2,0,0,0,52365,0,0.0,2,0
0,0,2,100.0,0,0.0,17.0,0.0,1,0.0,2864,1,0.058823529,17,17,51,0.941176471,0,20,0.0,1,0,0,0,0,0,94.11764706,2,0
0,1356,3,80.0,1,0.0,6.0,0.0,2,0.0,8104,0,0.263157895,9,3,19,0.736842105,0,17,0.0,2,0,0,0,412763,3,66.66666667,3,0
1,645,2,33.33333333,0,0.0,8.0,0.130434783,3,0.24,1546,1,0.735849057,13,7,53,0.264150943,8,25,6.0,4,0,4,0,4669,6,5.263157895,3,1
0,0,4,22.22222222,0,0.076923077,12.0,0.0,1,0.0,-1,1,0.236363636,12,12,55,0.763636364,0,16,0.0,1,0,0,0,1144129,1,77.77777778,2,0
1,0,5,0.0,0,0.161290323,4.857142857,0.0,2,0.0,-1,1,0.911764706,8,3,68,0.088235294,8,10,5.6,7,0,3,0,14117,0,0.0,4,0
0,2976,10,28.57142857,0,0.285714286,4.166666667,0.0,2,0.0,8346,0,0.368421053,6,6,19,0.6315789470000001,5,17,3.25,6,0,1,1,1,1,66.66666667,5,0
1,228,5,25.0,0,0.166666667,6.125,0.059701493,5,0.102564103,5616,1,0.818181818,15,1,22,0.181818182,15,39,9.5,8,0,4,2,0,2,0.0,3,1
1,45,0,100.0,0,0.0,5.8,0.0,2,0.0,685,1,0.0,8,7,19,1.0,5,20,4.666666667,5,3,4,0,0,0,100.0,5,1
1,0,2,0.0,0,0.0,13.5,0.28125,4,0.65,-1,1,0.0,59,2,0,0.0,59,20,22.0,6,0,3,0,90238,4,0.0,4,1
0,104,0,0.0,0,0.0,6.0,0.0,1,0.0,626,1,0.692307692,13,13,13,0.307692308,3,17,2.5,3,0,2,0,0,1,40.0,4,1
0,449,5,93.75,1,0.0,7.5,0.0,2,0.0,7586,1,0.005128205,14,3,195,0.994871795,8,22,6.5,4,0,5,1,982,4,100.0,3,0
1,374,5,33.33333333,0,0.7777777779999999,8.5,0.066666667,2,0.090909091,7295,1,0.9,9,8,10,0.1,0,22,0.0,2,0,0,0,0,0,0.0,2,1
1,146,3,88.63636364,0,0.8888888890000001,4.666666667,0.139534884,3,0.0,7160,1,0.056603774,8,2,159,0.943396226,6,14,4.5,6,0,3,0,2336,1,86.66666667,5,0
1,655,2,0.0,0,0.4,9.0,0.073170732,2,0.090909091,1535,1,0.454545455,13,5,11,0.545454545,0,33,0.0,3,0,0,1,4641,5,33.33333333,3,1
1,0,2,0.0,0,0.0,4.833333333,0.0,3,0.0,-1,1,0.0,10,5,0,0.0,10,8,4.8,6,1,2,1,2643194,1,0.0,5,1
1,77,2,100.0,0,0.0,15.75,0.285714286,1,0.0,5767,1,0.033333333,32,19,30,0.966666667,32,23,14.66666667,4,0,2,0,0,2,100.0,5,1
0,601,4,40.90909091,1,0.533333333,5.0,0.0,3,0.0,8165,0,0.254237288,7,3,59,0.745762712,0,18,0.0,2,0,0,0,6420236,3,71.42857143,3,0
0,172,4,20.0,1,0.058823529,5.5,0.0,2,0.0,8493,0,0.209876543,8,3,81,0.7901234570000001,0,16,0.0,2,0,0,0,434529,3,77.77777778,3,0
1,192,0,14.40677966,0,0.034825871,6.266666667000001,0.159663866,4,0.0,3826,0,0.7760617759999999,20,7,259,0.223938224,20,11,6.214285714,15,0,1,1,0,5,22.22222222,7,1
0,371,5,18.18181818,0,0.378378378,12.0,0.0,2,0.0,7298,1,0.948717949,16,8,39,0.051282051,0,29,0.0,2,0,0,0,0,1,0.0,2,0
0,330,4,88.20754717,1,0.297297297,6.0,0.0,2,0.0,7400,0,0.105714286,9,3,350,0.894285714,0,17,0.0,2,0,0,0,13297,4,72.41379309999998,3,0
0,1048,8,78.43137255,0,0.090909091,8.333333332999999,0.0,2,0.0,5160,1,0.183333333,18,6,60,0.816666667,1,29,1.0,3,0,1,0,0,1,100.0,3,0
0,0,3,18.18181818,1,0.481481481,11.5,0.0,2,0.0,-1,0,0.166666667,20,3,162,0.833333333,0,27,0.0,2,0,0,0,972151,3,82.60869565,3,0
1,243,4,0.0,1,0.0,3.5,0.0,3,0.0,9984,0,0.0,4,3,36,1.0,4,11,4.0,4,0,4,0,219920,3,100.0,3,0
0,0,3,7.142857143,0,0.041666667,3.8,0.0,2,0.0,7282,1,0.923076923,5,5,26,0.076923077,5,11,3.666666667,10,0,2,4,2527650,0,0.0,8,1
0,393,2,74.28571429,1,0.222222222,5.25,0.0,3,0.0,9103,1,0.1,8,3,90,0.9,6,21,6.0,4,0,6,0,628316,4,0.0,4,0
1,0,0,0.0,0,0.0,4.928571429,0.146666667,3,0.7857142859999999,-1,1,0.0,11,2,0,0.0,11,14,5.8,14,1,2,0,0,3,0.0,9,1
1,54,3,0.0,0,0.24137931,10.0,0.060606061,2,0.08,5789,1,0.966666667,10,10,30,0.033333333,0,25,0.0,2,0,0,0,19754,0,0.0,3,1
0,98,3,0.0,1,0.0,5.666666667,0.0,2,0.0,3555,0,0.0,10,3,0,0.0,4,18,4.0,3,0,4,0,0,3,0.0,4,0
1,246,0,100.0,1,0.0,10.2,0.268656716,2,0.0,-1,1,0.0,32,3,48,1.0,32,14,14.0,5,0,5,0,0,5,100.0,6,1
1,382,4,0.0,0,0.0,7.466666667,0.028571429,2,0.0,8018,1,0.884615385,46,2,26,0.115384615,46,32,7.166666667,15,0,1,2,0,1,7.692307692000001,7,1
1,25,0,100.0,0,0.0,7.769230769,0.203125,4,0.0,3993,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5707171,4,100.0,5,1
0,1780,5,72.72727273,1,0.0,5.666666667,0.0,2,0.0,6986,1,0.05,8,3,120,0.95,8,23,5.666666667,9,0,3,5,11508,4,100.0,5,0
1,149,0,33.33333333,0,0.0,28.33333333,0.12244898,1,0.0,217,1,0.02173913,75,7,92,0.97826087,75,11,39.0,3,0,3,0,0,10,100.0,4,1
1,867,2,0.0,0,0.0,5.083333333,0.083333333,5,0.35,959,1,0.0,10,5,0,0.0,8,20,4.6,12,0,2,0,37229,1,0.0,6,1
0,0,4,66.66666667,1,0.0,3.5,0.0,2,0.0,-1,0,0.185185185,4,3,27,0.814814815,0,11,0.0,2,0,0,0,2742425,3,75.0,3,0
0,620,6,90.90909091,1,0.13559322,5.5,0.0,3,0.0,8145,0,0.327777778,10,3,180,0.672222222,10,17,5.25,6,0,3,0,12421,3,30.95238095,4,0
1,278,1,33.33333333,0,0.03030303,6.0,0.0,2,0.0,3374,1,0.970588235,7,5,34,0.029411765,0,17,0.0,2,0,0,0,0,0,0.0,2,1
0,1142,4,58.33333333,1,0.8,5.0,0.090909091,2,0.142857143,5066,0,0.083333333,7,3,60,0.916666667,0,14,0.0,2,0,0,0,448940,3,100.0,3,0
1,144,3,50.0,0,0.260869565,7.833333333,0.047619048,2,0.0,2048,1,0.621621622,22,22,37,0.378378378,8,26,5.0,6,3,2,1,0,0,0.0,5,1
0,373,5,12.0,0,0.575757576,7.5,0.0,2,0.0,7296,1,0.951923077,8,7,104,0.048076923,0,20,0.0,2,0,0,0,0,0,0.0,3,0
0,362,5,0.0,1,0.05,4.5,0.037037037,2,0.0,5117,0,0.196078431,9,3,102,0.8039215690000001,9,12,4.666666667,8,0,2,4,39877,4,82.14285714,4,0
0,2270,5,0.0,1,0.0,7.0,0.0,2,0.0,6860,1,0.0,10,3,1,1.0,8,18,8.0,3,0,8,0,8832,3,100.0,3,0
1,838,7,64.28571429,1,0.52173913,7.8,0.107142857,2,0.0,7562,0,0.233502538,11,3,197,0.766497462,11,19,8.333333332999999,5,0,6,0,1696,4,45.45454545,6,0
0,259,3,9.473684211,0,0.230769231,5.1,0.0,2,0.0,-1,1,0.63803681,9,6,163,0.36196319,9,10,5.0,10,1,3,0,533432,2,66.66666667,5,1
0,0,3,50.0,1,0.333333333,3.5,0.0,2,0.0,-1,0,0.024390244,4,3,123,0.975609756,0,11,0.0,2,0,0,0,0,3,100.0,3,0
1,357,2,100.0,0,0.0,7.666666667,0.0,1,0.0,2199,1,0.0,19,19,11,1.0,9,23,5.4,6,2,2,1,0,0,100.0,7,1
0,3449,3,0.0,0,0.0,2.5,0.0,2,0.0,-1,0,0.003236246,3,2,309,0.996763754,0,9,0.0,2,0,0,0,2261956,1,50.0,2,0
0,271,2,100.0,1,0.5,7.0,0.0,2,0.0,94,0,0.363636364,11,3,11,0.636363636,0,18,0.0,2,0,0,0,0,4,66.66666667,3,0
1,905,7,72.09302326,0,0.0,4.6,0.0,3,0.0,7130,0,0.048879837,9,1,491,0.951120163,7,18,5.5,5,0,4,0,12,0,100.0,4,0
1,136,3,0.0,1,0.902439024,5.4,0.0,3,0.0,8264,1,0.976190476,9,3,42,0.023809524,6,17,5.0,5,0,4,0,0,3,0.0,3,0
0,1605,2,78.94736842,1,0.111111111,9.5,0.0,2,0.0,3873,1,0.118421053,16,3,76,0.8815789470000001,0,24,0.0,2,0,0,0,409632,4,0.0,3,0
0,267,5,0.0,1,0.0,5.0,0.0,3,0.0,5576,1,0.0,8,3,21,1.0,8,13,6.0,4,0,4,0,127665,3,100.0,3,0
1,103,0,100.0,0,0.0,7.571428571,0.0,2,0.0,-1,1,0.0,10,10,2,1.0,10,14,7.166666667,7,0,3,3,0,0,0.0,4,0
0,587,8,0.0,0,0.0,6.666666667,0.125,4,0.0,7448,1,0.0,14,5,0,0.0,11,34,5.333333333,9,0,2,2,385,2,0.0,5,0
1,217,5,25.0,0,0.294117647,5.625,0.21875,5,0.4,5627,1,0.80952381,18,1,21,0.19047619,5,35,4.25,8,0,3,0,0,2,0.0,5,1
0,99,4,28.0,1,0.12,8.5,0.0,2,0.0,4283,1,0.641025641,14,3,39,0.358974359,0,22,0.0,2,0,0,0,2053110,3,60.0,3,0
1,25,0,100.0,0,0.0,8.25,0.182539683,4,0.0,3992,1,0.0,17,3,51,1.0,17,50,8.142857142999999,12,0,2,1,5707171,2,100.0,5,1
1,149,0,33.33333333,0,0.0,28.33333333,0.112244898,1,0.0,217,1,0.02173913,75,7,92,0.97826087,75,11,39.0,3,1,3,0,0,2,100.0,4,1
0,1286,5,33.33333333,0,0.066666667,7.333333333,0.0,1,0.0,3461,1,0.185185185,10,8,81,0.814814815,10,12,7.2,6,0,6,4,205761,0,66.66666667,4,0
1,374,5,0.0,0,0.0,12.5,0.057971014,2,0.033333333,7296,1,0.7142857140000001,17,8,21,0.285714286,0,30,0.0,2,0,0,0,0,0,46.15384615,2,1
1,-1,5,50.0,1,0.0,5.4,0.08,3,0.0,7912,0,0.050505051,9,3,99,0.949494949,9,15,5.5,10,0,4,4,12440,3,89.47368421,5,0
0,2185,7,33.33333333,0,0.32,4.5,0.1558441559999999,1,0.0,5484,1,0.157232704,8,8,159,0.8427672959999999,7,12,4.181818182,12,0,2,7,1338,3,61.53846154,7,0
0,127,3,76.92307692,1,0.25,6.25,0.014705882,3,0.0,4621,1,0.01843318,12,3,217,0.98156682,10,29,5.4,8,0,1,4,4864847,3,100.0,3,0
1,170,2,0.0,0,0.0,3.666666667,0.0,2,0.0,560,1,0.0,4,3,0,0.0,0,17,0.0,3,0,0,1,0,0,0.0,2,1
0,321,8,0.0,0,0.3,3.625,0.093023256,1,0.0,5522,0,0.344827586,10,10,29,0.655172414,6,14,3.2,16,0,2,11,1512,1,66.66666667,7,0
1,78,1,0.0,1,0.35,9.714285714,0.258823529,3,0.0,2113,1,0.384615385,32,11,52,0.615384615,32,15,9.5,7,1,3,0,0,9,93.33333333,6,1
1,86,0,0.0,1,0.0,7.2,0.06,3,0.0,-1,1,0.0,13,3,0,0.0,13,17,7.666666667,5,0,4,0,0,3,0.0,4,1
1,25,0,100.0,0,0.0,8.428571429,0.118421053,4,0.0,3993,1,0.0,15,3,51,1.0,15,50,8.5,7,0,2,1,5707171,3,100.0,4,1
1,374,5,14.28571429,0,0.846153846,9.5,0.064516129,2,0.083333333,7295,1,0.928571429,11,8,14,0.071428571,0,24,0.0,2,0,0,0,0,0,0.0,2,1
1,217,5,25.0,0,0.625,5.9,0.209876543,5,0.346938776,5627,1,0.444444444,14,1,18,0.5555555560000001,8,49,4.75,10,0,2,2,0,3,50.0,4,1
1,348,0,0.0,0,0.066666667,6.5,0.022222222,3,0.0,17,1,0.576923077,9,5,26,0.423076923,7,22,6.0,4,0,5,0,0,0,100.0,5,1
1,343,2,0.0,0,0.0,5.1,0.071428571,3,0.3125,5136,1,0.363636364,10,5,11,0.636363636,10,16,4.875,10,0,3,0,47077,0,75.0,6,1
1,0,0,0.0,0,0.0,3.0,0.117647059,1,0.0,-1,0,0.0,3,3,16,1.0,3,6,3.0,2,0,3,0,2301881,0,0.0,3,1
0,263,2,28.20512821,1,0.058823529,8.666666667000001,0.0,2,0.0,-1,1,0.561983471,18,3,121,0.438016529,5,29,5.0,3,1,5,0,328722,3,42.85714286,4,0
1,172,0,33.33333333,1,1.0,5.714285714,0.0,4,0.0,3480,1,0.125,12,3,16,0.875,7,20,5.0,7,1,4,0,0,3,100.0,4,0
0,83,2,0.0,0,0.0,7.666666667,0.0,1,0.0,1744,1,0.0,13,13,410,1.0,8,17,5.0,3,2,2,1,0,0,0.0,4,1
0,691,7,0.0,0,0.0,5.416666667,0.08988764,4,0.0,8759,1,0.0,10,5,0,0.0,10,20,5.2,12,0,2,1,12435,3,0.0,9,0
1,342,1,0.0,0,0.285714286,9.5,0.0,2,0.0,7327,1,0.067961165,13,6,103,0.932038835,0,24,0.0,2,0,0,0,3007593,1,81.81818182,3,1
1,31,0,33.33333333,0,0.5,6.909090909,0.0,2,0.0,1064,1,0.093023256,17,4,43,0.906976744,17,16,7.222222222,11,0,3,6,10419771,4,100.0,6,1
0,104,4,0.0,0,0.69047619,10.0,0.0,1,0.0,2452,0,0.7777777779999999,10,10,54,0.222222222,10,14,10.0,2,0,10,0,364581,0,41.17647059,3,0
1,0,9,33.33333333,0,0.0,5.0,0.045454545,1,0.0,-1,1,0.285714286,7,3,7,0.7142857140000001,7,6,7.0,2,0,7,0,3507,1,100.0,3,1
0,205,10,0.0,1,0.137931034,4.25,0.03125,2,0.0,5638,0,0.527272727,7,3,55,0.472727273,4,15,3.5,4,0,3,0,2,3,56.0,4,0
0,90,0,100.0,0,0.0,12.0,0.027027027,2,0.034482759,3927,1,0.0,15,9,7,1.0,0,29,0.0,2,1,0,0,2274330,0,0.0,3,1
1,0,0,100.0,0,0.0,7.0,0.043478261,3,0.0,-1,1,0.0,10,4,4,1.0,10,20,8.0,4,1,6,0,0,0,100.0,4,1
1,542,0,0.0,1,0.0,5.666666667,0.115384615,2,0.0,5301,1,0.0,10,3,0,0.0,8,18,5.25,6,0,3,0,0,3,0.0,5,1
0,954,4,0.0,1,0.0,4.25,0.111111111,4,0.142857143,5985,1,0.0,7,3,0,0.0,7,14,4.5,8,0,3,0,269852,4,0.0,4,0
1,190,0,0.0,0,0.0,6.625,0.291666667,2,0.05,175,0,0.1,12,3,10,0.9,12,20,6.333333333,8,0,4,4,0,3,75.0,3,0
1,249,0,0.0,0,0.0,5.0,0.0,2,0.0,1943,1,0.0,8,8,0,0.0,6,12,4.25,5,2,3,0,0,0,0.0,5,1
1,43,0,0.0,0,0.0,15.14285714,0.0,2,0.0,322,1,0.0,52,12,0,0.0,52,38,14.6,7,4,2,1,126941,6,0.0,6,1
0,936,3,88.57142857,1,0.266666667,4.5,0.0,2,0.0,1986,0,0.272727273,6,3,55,0.727272727,0,14,0.0,2,0,0,0,200581,3,16.66666667,3,0
1,200,0,0.0,1,0.0,6.294117647,0.177777778,7,0.0,531,0,0.1,17,3,10,0.9,17,25,5.8,17,3,1,1,0,5,75.0,6,1
1,1345,7,0.0,1,0.0,4.333333333,0.0,2,0.0,7420,0,1.0,7,3,17,0.0,7,13,4.5,6,0,2,3,285,3,0.0,3,0
1,212,2,46.15384615,0,0.384615385,9.5,0.0,2,0.0,2345,0,0.178082192,11,9,73,0.8219178079999999,11,26,9.5,4,0,8,0,237648,0,57.14285714,4,0
1,346,0,25.0,0,0.25,5.095238095,0.257142857,3,0.0,1113,1,0.275862069,16,6,29,0.7241379309999999,12,26,4.473684211,21,0,1,5,0,8,100.0,3,1
0,253,7,10.52631579,1,0.139534884,5.4,0.119047619,3,0.0,7052,1,0.530864198,11,3,81,0.4691358020000001,5,19,4.333333333,5,0,4,1,1720,3,75.0,3,0
0,599,4,0.0,1,0.25,7.5,0.0,2,0.0,4880,0,0.054054054,12,3,74,0.945945946,0,20,0.0,2,0,0,0,739559,3,87.5,3,0
1,133,7,100.0,0,0.0,4.5,0.1558441559999999,3,0.0,11554,1,0.0,8,4,98,1.0,8,15,4.4,12,0,2,0,609,1,100.0,10,0
0,302,3,28.57142857,1,0.285714286,7.0,0.0,2,0.0,1890,1,0.086419753,11,3,81,0.913580247,0,19,0.0,2,0,0,0,25136,3,50.0,3,0
1,991,0,0.0,0,0.0,8.0,0.043478261,2,0.0,3756,1,0.0,20,20,0,0.0,6,24,4.0,4,1,2,0,0,3,0.0,4,1
0,713,3,0.0,1,0.0,6.5,0.074074074,2,0.111111111,2208,0,0.322580645,10,3,31,0.677419355,0,18,0.0,2,0,0,0,802734,3,33.33333333,3,0
1,706,4,46.66666667,0,0.071428571,4.333333333,0.0,2,0.0,5138,1,0.311111111,7,7,135,0.688888889,7,11,3.8,6,2,2,1,0,1,25.0,5,1
0,248,6,85.71428571,0,0.035714286,5.6,0.0,2,0.0,8152,0,0.146596859,10,2,191,0.8534031409999999,10,13,6.666666667,5,0,4,2,132,2,69.23076923,3,0
1,2804,10,66.66666667,0,0.047619048,6.2,0.0,2,0.0,8520,1,0.388888889,11,2,54,0.611111111,11,18,9.5,5,0,8,1,8,1,12.5,4,0
0,228,5,100.0,0,0.0,7.0,0.113636364,4,0.142857143,5616,1,0.772727273,18,1,22,0.227272727,0,35,0.0,4,0,0,0,0,1,0.0,3,1
0,148,6,0.0,1,0.0,8.0,0.0,2,0.0,6062,1,0.0,13,3,23,1.0,0,21,0.0,2,0,0,0,3210107,4,100.0,3,0
0,2808,10,100.0,1,0.0,7.0,0.0,2,0.0,8516,0,0.622516556,10,3,151,0.377483444,10,16,10.0,3,0,10,0,8,4,22.22222222,3,0
1,644,2,4.347826087,0,0.125,16.5,0.065217391,2,0.078947368,1546,1,0.774193548,20,13,31,0.225806452,0,38,0.0,2,0,0,0,4669,4,66.66666667,3,1
1,0,0,0.0,0,0.0,4.714285714,0.0,2,0.0,-1,1,0.0,9,6,0,0.0,9,9,4.5,7,0,2,0,0,1,0.0,7,1
1,350,2,0.0,0,0.0,6.625,0.0,1,0.0,4398,1,0.0,17,17,0,0.0,9,21,5.1428571430000005,8,3,2,1,0,3,0.0,9,1
0,0,4,50.0,0,0.0,4.0,0.0,2,0.0,-1,1,0.0172413789999999,4,4,174,0.982758621,0,11,0.0,1,0,0,0,0,0,100.0,2,0
1,0,2,14.70588235,1,0.966666667,5.2,0.022727273,4,0.0,4040,1,0.182926829,12,3,164,0.817073171,7,23,3.666666667,5,0,1,0,9784585,3,100.0,3,1
1,1705,0,0.0,0,0.0,18.5,0.08,2,0.095238095,1581,1,0.0,25,12,0,0.0,0,42,0.0,2,2,0,0,6331231,1,0.0,3,1
0,803,4,44.44444444,1,0.0,7.625,0.0,2,0.0,5041,1,0.154639175,19,3,97,0.845360825,11,27,6.5,8,0,3,5,112884,3,90.0,3,0
1,381,4,0.0,0,0.0,7.8,0.110344828,2,0.277777778,8019,1,0.884615385,40,2,26,0.115384615,40,36,7.25,15,0,1,3,0,6,7.692307692000001,7,1
0,2925,4,1.25,0,0.177777778,4.882352941000001,0.0625,2,0.0,5111,0,0.9,11,4,100,0.1,8,25,4.571428571,17,1,2,13,7362,3,0.0,5,0
1,159,0,0.0,0,0.05,6.6,0.0,4,0.0,1302,1,0.434782609,10,9,46,0.565217391,10,13,6.0,5,0,2,0,0,0,74.19354839,3,1
1,217,5,25.0,0,0.277777778,4.875,0.0,5,0.0,5627,1,0.818181818,9,1,22,0.181818182,4,40,4.0,8,0,4,2,0,1,0.0,3,1
0,0,3,83.33333333,1,0.6,4.0,0.0,2,0.0,-1,0,0.011061947,5,3,452,0.988938053,0,12,0.0,2,0,0,0,282482,3,100.0,3,0
1,591,3,0.0,0,0.0,4.444444444,0.048387097,3,0.0,-1,1,0.0,10,4,0,0.0,10,11,4.5,9,0,1,1,173291,0,0.0,6,0
1,0,2,0.0,1,0.0,7.8,0.051724138,2,0.0,-1,1,0.0,23,3,85,1.0,8,30,4.333333333,5,3,2,1,641733,4,0.0,4,1
1,1737,5,100.0,0,0.0,8.0,0.323232323,3,0.05,6663,1,0.0,13,4,2,1.0,13,20,8.0,10,0,3,0,53189,5,0.0,4,0
1,223,2,0.0,0,0.0,9.666666667,0.0,3,0.0,-1,1,0.7142857140000001,19,19,7,0.285714286,12,26,7.8,6,0,3,0,0,2,0.0,6,1
1,285,8,50.0,0,0.333333333,5.1428571430000005,0.111111111,3,0.0,10674,0,0.083333333,9,4,36,0.916666667,8,18,4.6,7,0,2,1,23,1,100.0,5,0
0,15,4,42.85714286,0,0.142857143,9.0,0.0,2,0.0,2177,0,0.227272727,9,9,154,0.772727273,0,15,0.0,1,0,0,0,4711881,0,74.07407407,3,0
1,63,0,77.77777778,1,0.0,3.666666667,0.027027027,3,0.0,302,1,0.166666667,9,3,30,0.833333333,5,16,2.5,6,0,1,0,0,3,80.0,5,1
0,167,5,60.0,1,0.666666667,6.5,0.0,2,0.0,7505,0,0.102272727,10,3,176,0.897727273,0,18,0.0,2,0,0,0,1324178,3,66.66666667,3,0
1,25,0,100.0,0,0.0,7.769230769,0.125984252,4,0.0,3992,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5697976,4,100.0,4,1
1,25,0,100.0,0,0.0,7.833333333,0.067226891,4,0.0,3993,1,0.0,17,3,51,1.0,17,42,7.375,12,0,2,0,5707171,3,100.0,4,1
0,1049,8,0.0,0,0.666666667,6.0,0.0,2,0.0,5160,0,0.6,11,6,5,0.4,1,22,1.0,3,0,1,0,0,1,0.0,3,0
1,690,1,0.0,0,0.0,5.637931034,0.186868687,19,0.161764706,2961,1,0.0,14,2,1,1.0,14,68,5.666666667,58,4,1,10,277981,6,0.0,5,1
