google_index,page_rank,nb_hyperlinks,web_traffic,nb_www,domain_age,ratio_extHyperlinks,longest_word_path,phish_hints,ratio_intHyperlinks,safe_anchor,ratio_digits_url,longest_words_raw,length_hostname,links_in_tags,avg_word_path,length_words_raw,char_repeat,domain_registration_length,ratio_extRedirection,shortest_word_host,ratio_digits_host,nb_slash,shortest_word_path,domain_in_title,nb_dots,nb_hyphens,avg_words_raw,status
1,1,1,0,0,2114,0.0,75,2,1.0,0.0,0.1796875,75,15,100.0,20.0,6,2,77,0.0,12,0.0,6,5,1,1,0,18.66666667,1
1,2,139,55739,0,1483,0.035971223,0,0,0.964028777,100.0,0.107142857,12,15,86.66666667,0.0,1,0,343,0.4,12,0.0,3,0,1,1,0,12.0,0
1,3,211,263173,1,2342,0.0663507109999999,8,0,0.933649289,75.0,0.0,9,17,67.85714286,7.0,5,3,214,0.071428571,3,0.0,5,6,1,2,1,6.6,0
1,0,4,0,1,2618,0.0,15,4,1.0,100.0,0.151898734,15,13,100.0,4.8,12,5,220,0.0,3,0.0,10,2,1,3,1,4.75,1
0,5,132,191262,1,-1,0.212121212,6,0,0.787878788,6.896551724,0.051724138,11,19,100.0,4.166666667,8,4,381,0.357142857,3,0.0,5,3,1,3,0,4.875,0
0,7,323,12,0,7131,0.0866873069999999,9,0,0.913312693,55.55555556,0.0,9,16,100.0,6.333333333,5,0,904,0.464285714,2,0.0,4,4,0,2,0,6.0,0
1,0,7,0,0,39,0.428571429,11,0,0.571428571,0.0,0.0,12,19,50.0,4.2,12,0,325,0.0,2,0.0,7,2,1,4,0,4.666666667,1
1,2,13,0,0,-1,0.153846154,7,4,0.846153846,0.0,0.0,8,12,83.33333333,3.888888889,10,0,191,0.0,8,0.0,10,2,1,1,2,4.3,1
1,0,63,0,0,2332,0.6984126979999999,10,0,0.301587302,18.18181818,0.018867925,18,24,11.76470588,6.333333333,4,0,225,0.090909091,18,0.0,5,2,1,2,0,9.25,1
0,3,37,665462,0,5574,0.135135135,0,0,0.864864865,0.0,0.0,6,13,100.0,0.0,1,0,269,0.2,6,0.0,2,0,0,2,0,6.0,0
0,5,23,9211,1,3157,0.130434783,9,0,0.869565217,80.0,0.0,16,24,83.33333333,5.5,6,3,130,0.0,3,0.0,3,3,1,5,0,6.833333333,0
0,5,205,988,1,7587,0.004878049,7,0,0.995121951,94.44444444,0.0,14,22,100.0,7.0,3,3,448,0.0,3,0.0,3,7,1,2,0,8.0,0
1,3,1,17964,0,7083,1.0,200,1,0.0,0.0,0.130597015,200,26,0.0,32.42857143,9,11,952,0.0,10,0.076923077,5,2,1,3,0,27.55555556,1
1,2,85,9416529,1,5625,0.294117647,6,0,0.705882353,0.0,0.0,12,20,0.0,4.75,6,3,219,0.08,3,0.0,5,3,1,3,0,5.666666667,1
0,6,102,6647,1,7980,0.656862745,6,1,0.343137255,20.0,0.1363636359999999,10,18,15.625,5.333333333,5,3,785,0.014925373,3,0.0,5,4,1,2,0,5.8,0
1,7,41,0,0,5230,0.024390244,0,1,0.975609756,100.0,0.0,23,34,95.23809524,0.0,2,1,248,0.0,6,0.0,3,0,1,2,0,14.5,1
0,3,200,66965,1,5300,0.02,0,0,0.98,0.0,0.0,7,15,71.42857143,0.0,2,3,2005,0.25,3,0.0,3,0,0,2,0,5.0,0
0,5,178,5335,1,-1,0.151685393,0,0,0.848314607,28.94736842,0.0,5,16,100.0,0.0,2,3,64,0.666666667,3,0.0,3,0,0,3,0,4.0,0
1,2,17,417046,0,6764,0.117647059,41,1,0.882352941,100.0,0.213017751,41,23,75.0,11.63636364,13,15,1271,0.0,9,0.0,11,2,1,3,1,11.23076923,1
1,1,31,0,1,-1,0.0,32,3,1.0,100.0,0.157024793,32,37,100.0,8.625,10,5,0,0.0,3,0.0,8,2,1,4,1,9.8,1
1,5,47,237963,1,7957,0.021276596,9,0,0.978723404,100.0,0.0,9,17,0.0,6.5,4,3,3365,1.0,3,0.0,3,4,1,3,0,6.25,0
1,4,108,8769,0,5985,0.018518519,5,1,0.981481481,100.0,0.0,8,22,75.0,4.333333333,6,0,3510,0.0,1,0.0,4,4,1,3,1,4.833333333,1
0,2,32,5973121,0,1019,0.4375,6,0,0.5625,29.41176471,0.0,9,13,75.0,6.0,2,0,76,0.142857143,9,0.0,4,6,1,1,0,7.5,1
0,2,98,388177,1,-1,0.132653061,0,0,0.867346939,96.42857143,0.0,13,20,27.27272727,0.0,2,3,185,0.076923077,3,0.0,3,0,0,2,0,8.0,0
0,8,208,41,0,6056,0.692307692,10,1,0.307692308,15.75342466,0.108108108,13,17,20.0,8.8,6,3,192,0.006944444,13,0.0,5,8,1,1,2,9.5,0
0,1,62,7985577,1,-1,0.290322581,0,0,0.709677419,77.14285714,0.0,12,19,25.0,0.0,2,5,67,0.333333333,3,0.0,3,0,0,2,0,7.5,0
1,1,4,5348830,0,2015,0.0,17,2,1.0,100.0,0.0,17,21,100.0,6.0,18,1,176,0.0,17,0.0,10,2,1,6,1,6.6111111110000005,1
0,8,363,72,0,9799,0.041322314,8,0,0.958677686,12.5,0.123076923,8,15,93.5483871,4.375,10,1,2252,0.266666667,3,0.0,7,2,0,2,3,4.5,0
1,0,0,0,0,3384,0.0,4,0,0.0,0.0,0.0,8,23,0.0,4.0,5,1,269,0.0,4,0.0,5,4,1,2,1,5.2,1
1,1,22,0,0,777,0.1363636359999999,10,3,0.8636363640000001,100.0,0.037037037,10,13,80.0,6.0625,17,9,318,0.0,10,0.0,12,2,1,1,2,6.294117647,1
0,1,13,0,1,1228,1.0,0,0,0.0,0.0,0.0,13,21,0.0,0.0,2,3,233,0.0,3,0.0,3,0,1,2,0,8.0,0
1,1,28,8441470,0,7142,0.75,0,0,0.25,4.545454545,0.083333333,12,27,100.0,0.0,3,1,162,0.142857143,4,0.111111111,3,0,1,2,1,7.0,1
0,6,88,2462,1,7917,0.806818182,9,0,0.193181818,13.63636364,0.0,12,20,0.0,4.777777778,11,5,482,0.169014085,3,0.0,6,3,0,2,6,5.272727273,0
1,2,31,1211946,0,1016,0.967741935,32,0,0.032258065,0.0,0.25,32,28,0.0,12.8,9,5,79,0.1,3,0.0,6,3,0,4,1,9.444444444,1
1,10,1,1,0,8350,1.0,24,0,0.0,0.0,0.0,24,15,0.0,24.0,3,1,2972,0.0,4,0.0,3,24,0,2,0,11.33333333,0
0,6,66,2635,1,8829,0.151515152,13,0,0.848484848,20.0,0.0,13,15,89.28571429,6.857142857,9,3,507,0.0,3,0.0,4,1,0,2,0,6.444444444,0
1,1,3,23941,0,724,0.0,6,0,1.0,0.0,0.090909091,6,17,100.0,4.0,7,2,0,0.0,4,0.235294118,3,2,1,5,1,4.0,1
1,1,23,0,1,4284,0.217391304,43,2,0.7826086959999999,20.0,0.15,43,21,66.66666667,10.81818182,13,9,99,0.0,3,0.0,6,3,1,3,1,10.38461538,1
1,0,48,0,1,1669,0.0,32,2,1.0,100.0,0.225,32,18,100.0,10.0,7,6,157,0.0,3,0.0,6,2,1,2,1,9.0,1
1,1,33,0,1,1974,0.757575758,7,1,0.242424242,70.0,0.0,14,21,0.0,4.75,6,4,217,0.0,3,0.0,5,2,1,3,0,6.0,1
0,4,198,21804,1,6895,0.01010101,11,0,0.98989899,0.0,0.0,11,14,88.88888889,8.0,4,3,45,0.0,3,0.0,4,5,1,2,1,6.25,0
0,8,55,4087496,0,7448,0.8,0,0,0.2,60.0,0.0,9,23,26.08695652,0.0,2,1,587,0.0,9,0.0,3,0,1,2,0,9.0,0
1,0,0,0,0,129,0.0,0,0,0.0,0.0,0.0,8,26,0.0,0.0,3,0,236,0.0,6,0.0,3,0,1,3,0,6.666666667,1
1,0,4,5816617,0,4003,0.0,17,0,1.0,100.0,0.174603175,17,50,100.0,7.375,13,2,15,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,4,9,345695,1,-1,0.8888888890000001,6,0,0.111111111,0.0,0.0,19,27,0.0,5.0,5,4,238,0.375,3,0.0,3,3,0,3,0,7.4,0
1,0,4,0,0,-1,0.0,90,0,1.0,100.0,0.298387097,90,14,100.0,24.75,5,4,0,0.0,7,0.0,4,3,1,3,0,21.2,1
0,2,45,300424,1,7030,0.244444444,0,0,0.7555555559999999,0.0,0.0,12,20,78.94736842,0.0,2,3,639,0.0,3,0.0,3,0,1,2,0,7.5,0
0,10,97,1,0,8348,0.134020619,7,0,0.8659793809999999,11.11111111,0.0,7,15,66.66666667,4.1111111110000005,11,2,2974,0.230769231,4,0.0,5,2,0,4,0,4.272727273,0
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.126984127,17,50,100.0,7.375,13,2,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
0,5,456,441753,1,-1,0.006578947,2,0,0.993421053,93.33333333,0.0,5,13,100.0,2.0,3,3,1366,0.333333333,3,0.0,3,2,0,2,0,3.333333333,0
1,5,22,0,0,5626,0.818181818,5,1,0.181818182,25.0,0.046875,7,36,0.0,4.25,10,4,217,0.277777778,1,0.083333333,5,3,1,5,2,4.4,1
0,3,412,329636,0,960,0.449029126,11,0,0.550970874,2.424242424,0.0,11,12,70.0,7.5,3,0,135,0.378378378,8,0.0,5,4,0,1,0,7.666666667,1
0,0,3,0,0,-1,0.0,0,0,1.0,0.0,0.0,8,20,0.0,0.0,2,1,137,0.0,7,0.0,3,0,1,2,0,7.5,1
1,3,154,1171381,1,3958,0.207792208,9,0,0.792207792,93.75,0.106060606,9,16,38.46153846,4.375,10,4,60,0.25,3,0.0,5,1,0,2,5,4.6,0
0,0,2,0,0,5279,0.0,19,0,1.0,0.0,0.0,19,14,0.0,8.333333332999999,4,1,200,0.0,7,0.0,4,3,1,3,0,8.0,1
1,0,125,0,0,1,0.792,0,1,0.208,0.0,0.0,14,20,100.0,0.0,1,1,364,0.141414141,14,0.0,2,0,1,2,0,14.0,1
0,5,313,148354,1,6710,0.044728435,0,0,0.955271565,22.22222222,0.0,21,29,100.0,0.0,2,4,1325,0.071428571,3,0.0,3,0,1,2,0,12.0,0
0,6,0,7902,1,9621,0.0,12,0,0.0,0.0,0.049019608,12,15,0.0,6.272727272999999,13,3,606,0.0,3,0.0,11,1,1,3,1,6.076923077000001,0
1,2,0,0,0,2275,0.0,7,0,0.0,0.0,0.0,7,10,0.0,5.25,5,1,282,0.0,7,0.0,6,3,1,1,0,5.6,1
1,10,229,173,0,3893,0.253275109,7,0,0.746724891,0.0,0.0,9,16,12.90322581,4.333333333,5,0,124,0.034482759,2,0.0,5,2,1,2,1,4.8,0
1,0,16,0,0,241,0.0625,64,2,0.9375,100.0,0.369747899,64,15,50.0,14.35714286,15,16,125,0.0,11,0.0,8,3,1,2,0,14.13333333,1
1,0,80,0,0,2606,0.825,7,0,0.175,13.33333333,0.0,14,18,22.22222222,5.0,3,0,315,0.1363636359999999,14,0.0,3,3,1,2,0,8.0,1
1,2,0,6284693,0,-1,0.0,32,0,0.0,0.0,0.396226415,32,13,0.0,32.0,3,2,0,0.0,3,0.0,3,32,1,2,0,13.66666667,1
1,10,1,1,0,8347,1.0,11,2,0.0,0.0,0.0,11,16,0.0,7.5,4,1,2975,0.0,5,0.0,5,4,0,2,0,6.5,1
1,0,33,9795924,0,82,0.121212121,32,1,0.8787878790000001,100.0,0.190184049,32,19,81.81818182,11.45833333,25,17,283,0.0,13,0.0,4,2,1,6,6,11.52,1
0,4,316,519553,0,7546,0.041139241,0,0,0.958860759,0.0,0.0,5,13,100.0,0.0,1,0,342,0.461538462,5,0.0,2,0,1,2,0,5.0,0
0,7,261,194,1,7431,0.01532567,8,0,0.98467433,100.0,0.018181818,9,17,71.42857143,6.5,6,4,1699,0.0,3,0.058823529,4,3,1,3,0,6.333333333,0
0,2,0,8262038,0,-1,0.0,7,1,0.0,0.0,0.0,7,9,0.0,5.0,4,0,271,0.0,6,0.0,5,2,1,1,0,5.25,1
1,0,4,5816617,0,4003,0.0,17,0,1.0,100.0,0.141732283,17,50,100.0,7.375,13,4,15,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,0,97,0,0,1109,0.917525773,7,2,0.082474227,100.0,0.031746032,11,15,2.040816327,3.444444444,10,0,352,0.0,11,0.0,8,1,1,2,2,4.2,1
0,7,379,12,0,7133,0.079155673,8,0,0.920844327,63.85542169,0.0,9,16,100.0,5.0,5,0,902,0.466666667,2,0.0,4,3,0,3,0,5.2,0
0,5,93,6841,1,2660,0.301075269,0,0,0.698924731,0.0,0.0,15,23,56.52173913,0.0,2,3,626,0.0,3,0.0,3,0,1,2,0,9.0,0
1,0,0,1755444,1,-1,0.0,8,0,0.0,0.0,0.0,10,18,0.0,4.25,6,3,52,0.0,3,0.0,5,1,1,3,0,5.0,0
0,4,73,53692,1,6653,0.0821917809999999,8,0,0.917808219,14.28571429,0.0,10,18,100.0,5.5,8,5,286,1.0,3,0.0,5,2,0,2,3,5.75,0
1,5,19,0,0,5613,0.368421053,6,0,0.6315789470000001,100.0,0.0681818179999999,8,25,33.33333333,5.0,6,4,230,0.0,1,0.0,3,4,1,5,0,4.666666667,1
0,6,86,2580,1,8045,0.093023256,6,0,0.906976744,75.0,0.0,12,20,0.0,3.75,6,3,3482,0.0,3,0.0,5,1,1,3,0,5.0,0
1,4,7,433561,0,3014,0.0,8,1,1.0,0.0,0.0625,16,27,100.0,6.0,4,1,272,0.0,6,0.111111111,3,4,0,3,0,8.5,1
0,4,253,183608,1,6207,0.5810276679999999,0,0,0.418972332,75.0,0.0,10,18,2.597402597,0.0,2,3,41,0.013605442,3,0.0,3,0,0,2,0,6.5,0
1,0,23,0,0,240,1.0,6,0,0.0,0.0,0.083333333,13,17,0.0,4.5,3,1,126,0.043478261,13,0.176470588,4,3,1,1,0,7.333333333,1
1,5,123,21963,1,3849,0.073170732,15,0,0.926829268,78.57142857,0.0,15,16,62.5,6.0,7,5,168,0.333333333,3,0.0,5,3,0,3,1,5.857142857,0
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.0,9,22,0.0,0.0,2,0,374,0.230769231,8,0.0,2,0,1,2,0,8.5,1
1,0,22,0,0,397,0.090909091,8,3,0.909090909,0.0,0.0,22,37,80.0,5.1,12,0,333,0.0,10,0.0,7,2,1,3,1,6.916666667,1
0,1,306,0,1,2486,0.045751634,0,0,0.954248366,80.39215686,0.0,5,15,90.90909091,0.0,3,3,70,0.285714286,2,0.0,3,0,1,2,1,3.333333333,0
1,6,36,54115,0,7634,0.25,8,0,0.75,0.0,0.135135135,9,21,72.0,8.0,3,2,36,0.0,7,0.238095238,3,8,1,2,0,8.0,1
1,6,75,3332,1,9044,0.4,6,0,0.6,56.0,0.018518519,11,19,25.0,3.666666667,8,3,816,0.0,3,0.0,4,2,1,3,0,4.5,0
0,5,424,0,1,7241,0.108490566,0,0,0.891509434,48.07692308,0.0,10,18,60.71428571,0.0,2,3,64,0.065217391,3,0.0,3,0,1,2,0,6.5,0
1,5,118,611641,1,6686,0.288135593,11,0,0.711864407,68.51851852,0.0,11,13,50.0,6.666666667,8,7,253,0.176470588,3,0.0,6,3,0,2,3,5.875,0
1,0,31,0,1,-1,0.516129032,23,1,0.483870968,0.0,0.363057325,23,21,66.66666667,9.75,14,13,540,0.4375,3,0.0,3,2,1,4,5,9.571428571,1
0,4,16,29037,1,3447,0.5625,10,0,0.4375,0.0,0.0,24,32,12.5,6.8,7,3,3128,0.111111111,3,0.0,4,3,1,3,2,8.714285713999999,0
1,8,0,381,0,7445,0.0,9,0,0.0,0.0,0.103448276,11,31,0.0,5.0,11,3,589,0.0,5,0.0,5,2,1,4,4,5.909090909,0
0,0,66,3334734,1,933,0.818181818,0,0,0.181818182,52.0,0.0,9,17,0.0,0.0,2,3,163,0.222222222,3,0.0,2,0,1,2,0,6.0,0
1,0,164,0,0,5669,0.6707317070000001,64,2,0.329268293,12.71186441,0.356807512,64,24,83.33333333,15.54545455,12,11,175,0.5727272729999999,18,0.0,5,2,1,3,0,15.75,1
1,5,22,0,0,5616,0.772727273,0,0,0.227272727,100.0,0.125,30,47,0.0,0.0,4,1,228,0.0,1,0.14893617,3,0,1,4,0,10.0,1
1,2,75,0,1,-1,0.093333333,7,2,0.906666667,80.0,0.0,10,18,81.81818182,5.6,7,5,184,0.0,3,0.0,6,4,1,3,0,5.857142857,1
0,3,32,696542,1,4317,0.0,0,0,1.0,100.0,0.0,13,21,100.0,0.0,2,5,2987,0.0,3,0.0,3,0,0,2,0,8.0,0
0,5,0,2131372,1,6323,0.0,8,3,0.0,0.0,0.11,16,24,0.0,4.75,14,6,251,0.0,3,0.0,7,2,1,3,1,5.428571429,0
0,7,56,524,1,6261,0.446428571,10,0,0.553571429,35.29411765,0.0,13,21,50.0,4.3,12,4,1409,0.12,3,0.0,5,1,1,2,8,4.916666667,0
0,5,35,195768,1,8225,0.628571429,7,1,0.371428571,30.0,0.0,8,23,23.52941176,6.5,5,3,175,0.045454545,3,0.0,4,6,1,2,2,6.0,0
1,2,22,10462889,1,4508,0.181818182,64,4,0.818181818,100.0,0.25,64,16,50.0,9.846153846,15,5,240,0.0,3,0.0,8,2,1,3,1,9.266666667,1
1,6,8,22211,0,1338,0.0,8,0,1.0,0.0,0.195121951,11,25,100.0,8.0,3,1,122,0.0,10,0.32,3,8,0,2,0,9.666666667,1
0,3,6,55590,1,-2,0.333333333,14,0,0.666666667,33.33333333,0.022222222,14,19,100.0,8.5,4,3,147,0.5,3,0.052631579,3,3,1,3,0,7.75,0
1,6,8,22211,0,1338,0.0,5,0,1.0,0.0,0.205128205,11,25,100.0,5.0,3,1,122,0.0,10,0.32,4,5,0,2,0,8.666666667000001,1
0,5,82,56465,1,7081,0.024390244,8,0,0.975609756,0.0,0.0,17,25,66.66666667,8.0,3,4,224,0.5,3,0.0,4,8,0,2,0,9.333333333,0
0,3,24,125151,0,2700,0.375,8,1,0.625,85.29411765,0.0,17,21,66.66666667,5.2,6,1,952,0.111111111,17,0.0,4,2,1,1,4,7.166666667,0
1,2,1,13295,0,1037,0.0,240,2,1.0,0.0,0.175303197,240,29,0.0,27.93333333,32,27,2614,0.0,8,0.0,7,2,1,6,10,26.9375,1
1,4,21,3612,0,8094,0.571428571,0,0,0.428571429,0.0,0.1875,8,24,0.0,0.0,4,1,1767,0.75,3,0.25,3,0,1,3,1,4.25,1
1,0,5,0,1,2369,0.0,9,0,1.0,0.0,0.011363636,19,27,100.0,3.909090909,13,4,552,0.0,3,0.0,6,1,1,5,0,5.0,1
0,2,65,7969012,1,3229,0.2,0,0,0.8,50.0,0.0,8,16,62.5,0.0,2,3,59,0.307692308,3,0.0,3,0,1,2,0,5.5,0
0,8,205,137,1,5225,0.302439024,10,0,0.6975609759999999,34.32835821,0.0,10,18,58.82352941,7.25,6,6,982,0.14516129,3,0.0,4,4,1,2,2,7.0,0
0,3,54,1373136,0,-2,0.0,4,0,1.0,100.0,0.0,11,15,100.0,3.0,3,1,34,0.0,11,0.0,3,2,1,1,1,5.666666667,0
1,3,24,4166420,1,3718,0.5,5,0,0.5,62.5,0.020833333,15,25,42.85714286,4.333333333,5,4,1761,0.166666667,3,0.0,4,3,1,4,0,6.2,1
0,4,2,132459,1,2290,1.0,10,0,0.0,0.0,0.020408163,10,13,0.0,4.6,7,3,267,0.0,3,0.0,3,3,1,3,0,4.285714286,1
1,6,8,22211,0,1338,0.0,5,0,1.0,0.0,0.186046512,11,25,100.0,4.5,4,1,122,0.0,10,0.32,3,4,0,3,0,7.5,1
1,2,5,0,0,2837,0.2,0,0,0.8,75.0,0.0,11,26,0.0,0.0,3,1,84,0.0,4,0.0,3,0,1,2,1,6.666666667,1
0,3,36,548255,1,3781,0.111111111,0,0,0.8888888890000001,66.66666667,0.0,11,19,50.0,0.0,2,3,602,0.25,3,0.0,3,0,0,2,0,7.0,0
1,5,173,199672,1,5857,0.699421965,10,0,0.300578035,60.86956522,0.0,10,20,0.0,6.5,10,3,352,0.033057851,3,0.0,5,3,0,3,5,6.5,0
0,2,11,10594830,0,4798,0.090909091,0,0,0.909090909,87.5,0.0,12,15,100.0,0.0,1,0,321,0.0,12,0.0,2,0,1,1,0,12.0,0
1,8,25,65,1,9156,0.8,24,1,0.2,0.0,0.114754098,24,15,33.33333333,11.33333333,5,5,340,0.0,3,0.0,4,1,0,2,0,8.8,1
0,5,46,0,0,7298,0.543478261,0,0,0.456521739,0.0,0.068965517,8,20,30.0,0.0,2,0,371,0.04,7,0.1,3,0,1,2,0,7.5,0
1,10,10,1,0,8348,1.0,28,1,0.0,0.0,0.05,28,16,0.0,11.0,5,2,2974,0.0,5,0.0,5,1,0,2,0,8.8,1
1,0,11,0,1,5028,0.0,5,1,1.0,0.0,0.0,11,19,0.0,4.333333333,5,3,85,0.0,3,0.0,6,4,1,2,0,5.4,1
0,4,65,159227,1,2221,0.0,10,0,1.0,0.0,0.0,12,20,100.0,6.142857143,9,3,335,0.0,3,0.0,4,3,1,2,5,6.444444444,0
1,0,184,0,0,-1,0.086956522,5,0,0.913043478,46.15384615,0.033333333,7,15,91.66666667,5.0,3,2,349,0.625,3,0.066666667,4,5,1,1,1,5.0,1
1,5,43,49465,0,9874,0.0,5,0,1.0,0.0,0.03030303,6,15,100.0,4.0,4,0,351,0.0,4,0.0,5,3,0,2,0,4.5,0
1,4,56,0,0,-1,1.0,3,0,0.0,0.0,0.066666667,3,4,0.0,3.0,2,0,0,0.017857143,1,0.25,3,3,1,1,0,2.0,1
1,4,37,1923759,1,3103,0.432432432,15,0,0.567567568,0.0,0.0,15,18,0.0,9.0,4,4,915,0.125,3,0.0,3,3,0,3,0,7.75,0
0,5,114,137928,1,8752,0.070175439,16,0,0.929824561,50.0,0.0,16,18,92.0,7.666666667,5,4,378,0.25,3,0.0,3,1,1,2,0,7.2,0
1,0,51,5697976,0,3992,0.0,17,0,1.0,100.0,0.163793103,17,42,100.0,8.142857142999999,11,3,25,0.0,3,0.0,4,2,1,4,0,8.363636364,1
1,2,4,0,0,7192,0.75,6,0,0.25,0.0,0.0,20,24,0.0,4.0,5,0,113,1.0,20,0.0,5,3,1,2,0,7.2,1
0,6,147,684,1,9201,0.197278912,10,0,0.802721088,21.21212121,0.0,10,18,90.47619048,8.0,4,3,297,0.344827586,3,0.0,4,6,0,2,0,7.25,0
0,5,126,121389,0,6910,0.103174603,0,0,0.8968253970000001,35.29411765,0.0,6,18,95.45454545,0.0,2,0,405,0.692307692,5,0.0,3,0,0,2,1,5.5,0
1,5,21,0,0,5627,0.80952381,17,1,0.19047619,25.0,0.0,17,44,0.0,7.666666667,10,2,217,0.294117647,1,0.0,4,3,1,5,3,5.7,1
1,0,51,5707171,1,3993,0.0,17,0,1.0,100.0,0.172131148,17,46,100.0,8.142857142999999,12,8,25,0.0,3,0.0,5,2,1,5,0,7.916666667,1
0,3,235,544866,1,3902,0.0170212769999999,0,0,0.982978723,85.71428571,0.0,6,13,100.0,0.0,2,3,116,0.25,3,0.0,3,0,0,2,0,4.5,0
1,6,8,22211,0,1338,0.0,0,0,1.0,0.0,0.068965517,11,20,100.0,0.0,2,0,122,0.0,5,0.1,3,0,0,2,0,8.0,1
1,1,103,2073867,0,7053,0.067961165,28,1,0.932038835,0.0,0.198198198,28,24,81.81818182,12.33333333,8,3,251,0.285714286,4,0.083333333,3,6,1,2,1,11.625,1
1,5,14,3954957,0,6322,0.642857143,10,0,0.357142857,35.71428571,0.075949367,10,22,100.0,5.25,10,1,252,0.333333333,7,0.0,6,2,1,3,3,5.9,0
0,5,143,3993,1,7840,0.104895105,13,0,0.895104895,20.0,0.0,13,16,0.0,7.428571429,9,3,1291,0.0,3,0.0,6,2,0,2,0,7.0,0
0,3,65,7831534,1,-1,0.369230769,0,0,0.630769231,17.64705882,0.0,10,18,62.5,0.0,2,3,171,0.291666667,3,0.0,3,0,1,2,0,6.5,0
0,6,43,13786,1,12560,0.023255814,9,0,0.976744186,93.75,0.022222222,9,17,100.0,9.0,4,5,0,1.0,3,0.0,5,9,1,2,0,7.5,0
1,0,4,0,0,276,0.0,49,1,1.0,0.0,0.4453125,49,14,0.0,14.28571429,9,14,89,0.0,3,0.142857143,5,3,1,2,4,12.11111111,1
0,8,64,0,0,7446,0.625,10,0,0.375,100.0,0.1643835619999999,14,28,30.0,5.0,8,1,589,0.0,9,0.142857143,7,2,1,2,2,6.625,0
1,0,0,0,1,7,0.0,5,1,0.0,0.0,0.0,6,27,0.0,3.25,8,3,358,0.0,3,0.0,4,2,1,5,1,4.125,1
1,5,82,212428,1,-1,0.085365854,9,0,0.914634146,40.0,0.0,9,11,93.33333333,6.333333333,5,4,619,0.142857143,3,0.0,6,4,1,2,0,5.0,0
1,6,0,19840,0,1350,0.0,0,0,0.0,0.0,0.034482759,11,20,0.0,0.0,2,0,110,0.0,5,0.05,3,0,1,2,0,8.0,1
0,0,154,124276,0,-1,0.051948052,8,0,0.948051948,60.0,0.096774194,8,17,100.0,5.166666667,8,0,91,0.625,5,0.352941176,3,3,1,4,0,5.5,1
0,5,133,2205,0,7620,0.323308271,10,0,0.6766917290000001,88.88888889,0.0,20,35,55.55555556,5.6,7,0,129,0.023255814,10,0.0,4,1,1,2,3,8.285714286000001,0
0,5,237,615,0,6429,0.054852321,10,0,0.945147679,85.55555556,0.0,10,17,100.0,7.0,4,0,511,0.307692308,2,0.0,4,4,0,2,0,6.5,0
0,5,131,60941,1,4778,0.015267176,9,0,0.984732824,96.0,0.0493827159999999,9,17,90.0,6.0,10,4,700,0.0,3,0.0,4,2,0,3,0,5.9,0
1,2,125,0,1,5311,0.176,10,0,0.8240000000000001,45.83333333,0.035714286,11,19,68.75,6.5,6,6,168,0.090909091,3,0.0,4,4,1,3,0,6.666666667,1
1,1,0,6045690,0,3426,0.0,24,0,0.0,0.0,0.181818182,24,22,0.0,8.2,6,2,3149,0.0,18,0.0,5,3,1,1,0,9.833333333,1
1,10,10,1,0,8347,1.0,30,1,0.0,0.0,0.095238095,30,16,0.0,6.5,10,2,2975,0.0,5,0.0,6,1,0,2,1,6.3,1
0,5,558,14479,0,6071,0.26344086,12,0,0.73655914,25.89285714,0.0,12,18,32.14285714,7.333333333,5,1,139,0.142857143,5,0.0,4,4,1,2,0,7.0,0
0,4,49,3214269,1,2610,0.306122449,0,0,0.6938775509999999,0.0,0.0,15,23,62.5,0.0,2,3,1041,0.333333333,3,0.0,3,0,1,2,0,9.0,0
1,0,51,5697976,0,3992,0.0,17,0,1.0,100.0,0.196850394,17,50,100.0,7.375,13,6,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,2,30,0,0,5767,0.033333333,32,0,0.966666667,100.0,0.246753247,32,23,100.0,14.66666667,4,2,76,0.0,19,0.0,5,2,1,1,0,15.75,1
0,4,52,47957,1,5075,0.076923077,8,0,0.923076923,66.66666667,0.0,8,28,80.0,5.666666667,7,3,404,0.5,3,0.0,3,4,1,3,3,5.428571429,0
1,0,0,0,0,76,0.0,6,0,0.0,0.0,0.085714286,12,21,0.0,6.0,3,0,288,0.0,4,0.142857143,3,6,1,2,0,7.333333333,1
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.1,10,23,0.0,0.0,2,1,374,0.846153846,8,0.130434783,2,0,1,2,0,9.0,1
0,9,196,90,0,4673,0.280612245,9,0,0.719387755,93.75,0.0,9,10,10.0,6.666666667,4,2,75,0.145454545,6,0.0,4,2,0,1,1,6.5,0
1,2,31,1211946,0,1016,0.967741935,32,0,0.032258065,0.0,0.265957447,32,28,0.0,18.33333333,7,5,79,0.1,3,0.0,6,6,0,3,1,10.85714286,1
0,5,204,994,1,7587,0.004901961,7,0,0.995098039,93.75,0.0,14,22,100.0,7.0,3,3,448,0.0,3,0.0,3,7,1,2,0,8.0,0
